[2026-09-03T11:12:02.703Z INFO  gresse::http_server] running CRDT HTTP server
[2026-09-03T11:12:02.704Z INFO  gresse::http_server] listening for HTTP on 0.0.0.0:18080
[2026-09-03T11:12:02.801Z INFO  gresse::replica] replica 178842683849154814 initiating runtime at bind_http=0.0.0.0:18080 bind_internal=0.0.0.0:19080 advertised_internal=13.53.121.51:19080
[2026-09-03T11:12:02.853Z INFO  gresse::object_storage] object storage connection established: backend=s3, bucket=gresse-geo-035351467464-20260903085118-6fb999, region=eu-north-1, endpoint=AWS default endpoint resolution, first_operation=put-create, object_path=acm-sec-geo-churn-20260903T091329Z-d96b4f84/membership/178842683849154814,13.53.121.51:19080,0
[2026-09-03T11:12:05.031Z INFO  gresse::replica] replica 178842683849154814 discovered 163 membership descriptors during init
[2026-09-03T11:12:05.031Z INFO  gresse::replica] replica 178842683849154814 startup completed
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683849157813, address: 13.53.121.51:19083, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683849158812, address: 13.53.121.51:19084, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683956181215, address: 52.59.198.67:19080, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683956182215, address: 52.59.198.67:19081, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683956183215, address: 52.59.198.67:19082, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683956184214, address: 52.59.198.67:19083, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683956185213, address: 52.59.198.67:19084, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684114090212, address: 34.246.191.174:19080, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684114091215, address: 34.246.191.174:19081, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684114092215, address: 34.246.191.174:19082, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684114093215, address: 34.246.191.174:19083, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684114094214, address: 34.246.191.174:19084, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684286993613, address: 35.179.101.242:19080, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684286994612, address: 35.179.101.242:19081, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683956184214
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684286995615, address: 35.179.101.242:19082, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683956181215
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684114091215
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683956183215
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684286996615, address: 35.179.101.242:19083, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684286997615, address: 35.179.101.242:19084, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684426432114, address: 13.38.47.15:19080, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684426433113, address: 13.38.47.15:19081, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842684426434112, address: 13.38.47.15:19082, final_counter: None }
[2026-09-03T11:12:05.031Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684426432114
[2026-09-03T11:12:05.032Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683956184214
[2026-09-03T11:12:05.032Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683956181215
[2026-09-03T11:12:05.032Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684114091215
[2026-09-03T11:12:05.032Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683956183215
[2026-09-03T11:12:05.032Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684426432114
[2026-09-03T11:12:05.032Z WARN  gresse::network] replica 178842683849154814 peer connection attempt failed: could not connect to 13.53.121.51:19084: Connection refused (os error 111)
[2026-09-03T11:12:05.032Z WARN  gresse::network] replica 178842683849154814 peer connection attempt failed: could not connect to 13.53.121.51:19083: Connection refused (os error 111)
[2026-09-03T11:12:05.079Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683956185213
[2026-09-03T11:12:05.079Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683956185213
[2026-09-03T11:12:05.079Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683956182215
[2026-09-03T11:12:05.079Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683956182215
[2026-09-03T11:12:05.087Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684286995615
[2026-09-03T11:12:05.087Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684286995615
[2026-09-03T11:12:05.087Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684286994612
[2026-09-03T11:12:05.087Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684286997615
[2026-09-03T11:12:05.087Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684286994612
[2026-09-03T11:12:05.087Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684286997615
[2026-09-03T11:12:05.089Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684286993613
[2026-09-03T11:12:05.089Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684286993613
[2026-09-03T11:12:05.092Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684286996615
[2026-09-03T11:12:05.092Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684286996615
[2026-09-03T11:12:05.093Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684426434112
[2026-09-03T11:12:05.093Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684426434112
[2026-09-03T11:12:05.094Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684426433113
[2026-09-03T11:12:05.094Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684426433113
[2026-09-03T11:12:05.116Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684114090212
[2026-09-03T11:12:05.116Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684114090212
[2026-09-03T11:12:05.116Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684114092215
[2026-09-03T11:12:05.116Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684114092215
[2026-09-03T11:12:05.116Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684114093215
[2026-09-03T11:12:05.116Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684114093215
[2026-09-03T11:12:05.117Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842684114094214
[2026-09-03T11:12:05.117Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842684114094214
[2026-09-03T11:12:07.793Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683849155814
[2026-09-03T11:12:07.793Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683849155814
[2026-09-03T11:12:07.832Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683849154810 with final counter Some(4228)
[2026-09-03T11:12:07.832Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683849157813, address: 13.53.121.51:19083, final_counter: None }
[2026-09-03T11:12:07.832Z INFO  gresse::network] replica 178842683849154814 discovered network member NetworkMember { pid: 178842683849158812, address: 13.53.121.51:19084, final_counter: None }
[2026-09-03T11:12:07.833Z WARN  gresse::network] replica 178842683849154814 peer connection attempt failed: could not connect to 13.53.121.51:19084: Connection refused (os error 111)
[2026-09-03T11:12:07.833Z WARN  gresse::network] replica 178842683849154814 peer connection attempt failed: could not connect to 13.53.121.51:19083: Connection refused (os error 111)
[2026-09-03T11:12:12.014Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683849156814
[2026-09-03T11:12:13.759Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683849155813 with final counter Some(670)
[2026-09-03T11:12:15.229Z WARN  gresse::object_storage] slow object storage download: path=acm-sec-geo-churn-20260903T091329Z-d96b4f84/membership/178842683849155813,13.53.121.51:19081,58,670, bytes=43583677, etag=Some("\"a0731b1f2903caa862fe5b926b2cbcd6\""), version=None, get_elapsed_ms=47, body_elapsed_ms=389, decode_elapsed_ms=1032, total_elapsed_ms=1469
[2026-09-03T11:12:15.400Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683849156813 with final counter Some(659)
[2026-09-03T11:12:16.923Z WARN  gresse::object_storage] slow object storage download: path=acm-sec-geo-churn-20260903T091329Z-d96b4f84/membership/178842683849156813,13.53.121.51:19082,58,659, bytes=44394426, etag=Some("\"0d6cf65f57804c5da63bf06f65dd85e8\""), version=None, get_elapsed_ms=19, body_elapsed_ms=427, decode_elapsed_ms=1075, total_elapsed_ms=1522
[2026-09-03T11:12:17.850Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683956181211 with final counter Some(4379)
[2026-09-03T11:12:18.476Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683956182210 with final counter Some(3919)
[2026-09-03T11:12:18.620Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683956182214 with final counter Some(842)
[2026-09-03T11:12:19.240Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683956183213 with final counter Some(870)
[2026-09-03T11:12:19.360Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683956183214 with final counter Some(843)
[2026-09-03T11:12:19.982Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842683956184213 with final counter Some(864)
[2026-09-03T11:12:20.327Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683849157813
[2026-09-03T11:12:20.348Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684114091211 with final counter Some(3916)
[2026-09-03T11:12:20.934Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684114092210 with final counter Some(3766)
[2026-09-03T11:12:21.392Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684114092214 with final counter Some(871)
[2026-09-03T11:12:21.920Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684114093213 with final counter Some(915)
[2026-09-03T11:12:22.300Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684114093214 with final counter Some(870)
[2026-09-03T11:12:22.865Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684114094213 with final counter Some(914)
[2026-09-03T11:12:23.320Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684286995611 with final counter Some(3749)
[2026-09-03T11:12:23.920Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684286996610 with final counter Some(3771)
[2026-09-03T11:12:24.680Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684286996614 with final counter Some(922)
[2026-09-03T11:12:25.137Z INFO  gresse::network] replica 178842683849154814 registered bidirectional network channel for replica 178842683849158812
[2026-09-03T11:12:25.255Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684286997613 with final counter Some(1006)
[2026-09-03T11:12:26.147Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684286997614 with final counter Some(914)
[2026-09-03T11:12:26.664Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684426432113 with final counter Some(847)
[2026-09-03T11:12:27.675Z WARN  gresse::object_storage] slow object storage download: path=acm-sec-geo-churn-20260903T091329Z-d96b4f84/membership/178842684426432113,13.38.47.15:19080,64,847, bytes=23159708, etag=Some("\"ddd1d603466ed86c1ead2fa9ffe3c52f\""), version=None, get_elapsed_ms=38, body_elapsed_ms=199, decode_elapsed_ms=772, total_elapsed_ms=1010
[2026-09-03T11:12:27.719Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684426435111 with final counter Some(3787)
[2026-09-03T11:12:28.506Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684426436110 with final counter Some(4081)
[2026-09-03T11:12:29.529Z WARN  gresse::object_storage] slow object storage download: path=acm-sec-geo-churn-20260903T091329Z-d96b4f84/membership/178842684426436110,13.38.47.15:19084,65,4081, bytes=24133242, etag=Some("\"d42c335aac30eb4529d4edf34e292a36\""), version=None, get_elapsed_ms=38, body_elapsed_ms=205, decode_elapsed_ms=778, total_elapsed_ms=1022
[2026-09-03T11:12:29.565Z INFO  gresse::replica] replica 178842683849154814 observed shutdown descriptor for replica 178842684426436114 with final counter Some(1029)
[2026-09-03T11:12:30.753Z WARN  gresse::object_storage] slow object storage download: path=acm-sec-geo-churn-20260903T091329Z-d96b4f84/membership/178842684426436114,13.38.47.15:19084,70,1029, bytes=30507544, etag=Some("\"4d06cd7f1a3aa3c346f41d29b6b576d6\""), version=None, get_elapsed_ms=18, body_elapsed_ms=288, decode_elapsed_ms=880, total_elapsed_ms=1187
[2026-09-03T11:12:30.861Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683849156814
[2026-09-03T11:12:30.862Z INFO  gresse::replica] replica 178842683849154814 established peer replication connection with replica 178842683849157813
[2026-09-03T11:12:36.186Z ERROR gresse::http_server] http server connection error for 127.0.0.1:41736
[2026-09-03T11:12:36.606Z ERROR gresse::http_server] http server connection error for 127.0.0.1:41746
[2026-09-03T11:12:37.080Z ERROR gresse::http_server] http server connection error for 127.0.0.1:41750
[2026-09-03T11:12:37.580Z ERROR gresse::http_server] http server connection error for 127.0.0.1:41766
[2026-09-03T11:12:42.986Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44566
[2026-09-03T11:12:43.881Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44578
[2026-09-03T11:12:44.180Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44584
[2026-09-03T11:12:44.486Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44586
[2026-09-03T11:12:44.580Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44592
[2026-09-03T11:12:44.986Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44608
[2026-09-03T11:12:45.082Z ERROR gresse::http_server] http server connection error for 127.0.0.1:44616
